5	5	50
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
82.9676	96.6735
28.2144	85.049
72.4265	62.0655
15.3172	39.8663
24.9519	64.98
70.2872	79.1528
65.0655	91.1496
72.9148	69.3411
21.7292	0.665304
21.8787	92.6908
79.87	64.8122
94.6562	72.8721
60.3198	77.6208
9.1464	41.7463
87.3257	0.357067
25.4524	99.0265
68.3706	11.8412
52.9801	96.8596
90.9665	42.3353
40.2844	77.1233
57.4267	95.761
57.68	85.2138
82.0948	79.5557
55.2751	10.6265
37.0373	83.8221
46.971	17.5329
76.4428	81.0846
18.6682	30.5948
1.84942	31.0251
65.9871	72.277
56.3402	20.3925
45.8937	74.9687
16.1138	63.9882
25.3639	3.80871
98.8861	50.1358
29.078	44.8134
99.1729	31.9651
48.1033	62.9414
11.6214	70.4978
67.0919	43.8307
78.7194	29.2489
35.2336	46.7452
26.2185	30.7718
47.5997	53.4471
8.27052	49.1806
9.10978	4.50758
41.9691	20.5817
1.16581	61.6901
4.76089	33.6253
22.7577	73.1956
