5	5	100
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
42.7015	84.5119
53.9628	50.2426
68.1631	92.4284
25.4006	41.0474
44.2488	62.7155
31.3822	15.9368
91.4487	10.7761
8.85952	84.4722
63.0238	60.8051
64.8976	27.4911
99.0692	9.97955
13.5044	69.9881
79.2901	92.9075
73.2933	15.7994
29.1482	74.4255
39.1461	68.3309
89.6878	74.3217
92.584	50.1511
57.6922	11.9846
47.206	10.8005
90.2646	76.812
68.4713	39.8572
73.925	51.7136
60.9882	75.3227
81.0663	0.994903
5.42314	37.3577
54.4877	19.306
14.6641	44.38
76.5374	39.6832
20.7068	91.5281
17.5054	86.7885
85.696	90.3256
11.0996	70.8487
39.5093	18.601
13.0802	22.9041
67.3879	33.9061
81.048	35.3923
75.927	44.8195
50.1999	45.2315
57.4114	99.5727
73.6595	60.0421
66.1885	28.3059
24.7993	3.5371
93.3897	13.1046
95.9319	71.4682
15.6621	18.5003
32.4931	26.3222
51.6495	40.2844
38.0596	92.9655
51.3413	23.4382
70.6198	55.5742
75.6584	59.1784
15.2043	85.0795
12.3234	5.43535
57.8173	75.0206
43.1349	58.3605
30.9763	40.4889
95.4009	39.0179
10.0528	26.6854
60.1611	52.797
99.6887	43.675
48.3993	77.5719
82.1284	47.3739
81.7225	96.4812
80.4102	36.0942
11.5329	44.6974
16.5227	8.85037
13.7608	28.8553
22.6203	13.9714
5.41704	98.529
16.6601	98.6572
1.36113	48.3016
27.7535	82.2108
33.3506	47.2549
14.008	48.8968
1.55339	40.9467
63.6586	66.1336
15.6468	22.3151
21.9031	27.7078
28.2876	84.0785
31.3211	25.1564
89.3002	95.0652
7.13523	9.8056
60.2893	9.79949
9.25932	96.5361
99.9542	59.9017
37.9254	3.15867
90.2982	44.6303
94.9156	25.7088
17.2948	3.98267
52.1134	43.1257
77.1355	7.77306
52.6505	14.4078
94.0275	12.4027
60.3229	71.5903
22.7882	47.0473
98.175	51.8113
5.78936	81.6004
91.5281	73.1895
0.314341	79.5892
