5	5	50
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
41.8531	96.3805
69.631	8.21863
84.817	3.78735
19.2419	69.7012
71.7338	29.3435
94.9828	61.3514
43.6293	35.0505
82.8486	3.05185
51.2009	64.217
64.1072	42.201
63.0512	65.2394
32.2336	73.4855
21.2439	87.3623
29.1208	69.9881
45.262	14.5024
89.5627	17.3162
83.0195	30.0943
57.6098	55.6047
42.1155	43.1867
13.6814	66.4449
4.60524	78.2189
5.65813	61.211
49.3912	88.3084
5.5269	34.7911
20.9082	41.5265
99.6216	8.03247
22.0649	46.5041
51.3932	87.4477
81.0968	99.4018
12.9612	29.2856
16.9317	53.7126
28.7149	94.5433
75.7744	83.3827
73.2994	79.1864
88.2687	47.087
38.3801	42.613
96.8139	27.4178
26.4382	46.3759
59.212	67.2353
48.9334	79.4366
6.65304	65.9169
86.4376	81.0236
55.5681	31.2876
20.4566	96.0417
6.73544	97.7477
23.3589	10.7028
9.67437	80.2301
52.7329	46.2355
30.9488	42.085
14.4292	20.5267
