5	5	50
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
58.1408	88.0551
21.1676	94.3663
30.0241	60.9607
31.0038	69.4784
57.4602	63.5792
84.1273	71.0685
25.4616	31.8247
19.8401	37.7911
77.1203	11.5879
42.0606	15.7933
70.6534	23.3924
2.10273	45.0331
58.5681	4.55031
25.4189	6.64998
73.748	55.2538
35.6731	90.0143
22.1412	14.9449
55.7543	85.1039
91.9797	18.6743
93.1883	57.0757
0.903348	14.8778
34.1441	1.95929
95.5046	61.0004
71.2119	60.2802
48.4909	42.201
97.0794	43.6445
15.9642	71.9657
67.3849	64.4917
62.1387	41.4686
95.0133	59.7583
51.1643	26.9784
18.7414	29.6243
87.2951	1.95318
17.9144	7.09555
5.91449	44.6333
60.8905	47.3067
33.552	72.7012
27.9458	99.4079
63.9912	42.552
26.2398	90.347
90.7437	51.2833
23.4107	74.7124
46.7116	64.6962
19.4769	87.521
53.7248	63.0055
40.6995	91.4029
91.3022	88.171
69.7897	39.0759
7.19016	37.199
3.31431	52.852
