5	5	50
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
31.0068	38.8958
2.93588	30.9458
72.5089	93.8963
52.2416	69.5456
5.62761	87.3592
36.5886	7.7517
73.0094	33.9702
10.123	56.2975
0.137333	89.1629
41.2702	55.0584
29.3588	57.2253
72.7287	15.5278
50.2091	78.0328
35.4381	66.1611
53.795	86.5871
20.8747	73.7053
73.1742	22.1809
78.695	94.232
86.816	27.4789
89.5444	45.6832
67.1529	10.0558
86.1446	66.393
85.0642	54.4115
5.82598	43.3882
5.05692	23.7007
98.5321	38.6975
70.0674	57.5182
67.098	82.6624
43.1013	90.5423
4.52284	21.836
0.567644	93.5972
72.8202	10.7425
19.6936	39.7382
32.783	77.5689
16.1504	25.7759
38.8928	54.3229
97.1099	42.0484
96.9451	23.2551
73.8426	19.8828
24.0638	45.6435
26.957	52.0554
73.1498	87.1639
30.2774	74.9687
23.5939	34.5531
4.57778	49.2294
43.5987	36.6466
75.3197	43.9283
66.7867	96.3988
30.1828	85.7845
40.4645	67.5497
