5	5	100
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
76.0918	63.6158
73.3024	48.6007
7.18406	73.8151
70.7663	53.6271
19.9957	93.2005
67.6626	82.934
22.0405	86.932
8.24	56.8072
14.4963	80.7245
2.69173	80.3247
12.4821	60.8448
48.3596	46.3637
23.1178	29.4961
95.1262	14.5421
63.7928	86.523
57.7715	74.398
65.2211	46.559
63.4571	40.6873
1.71209	71.8039
86.0256	66.744
21.6926	38.8775
8.34681	42.1766
81.6492	72.9026
26.7891	94.4304
85.6624	22.5013
11.2125	25.6325
52.1348	78.1457
25.5531	27.0394
15.8818	40.1349
30.4605	34.8094
8.01721	59.7278
84.698	10.1688
68.7887	89.5077
19.4037	88.4945
94.8393	32.7128
44.7584	35.5937
67.2933	69.277
92.6542	79.7632
97.6714	48.3505
88.7997	54.9852
22.6966	82.4183
83.224	55.5437
71.5445	6.11286
4.55031	44.792
76.2719	23.4565
31.1808	65.9383
9.33561	89.5291
72.4906	28.2907
22.7424	77.0074
74.7826	72.6463
23.3375	51.1307
93.0815	90.231
15.5644	65.9352
16.8126	60.097
78.2617	14.3468
23.4443	42.5306
46.5987	9.90631
6.84835	27.9763
41.2519	58.8702
18.7689	58.6138
49.3545	26.5175
92.0011	84.2799
22.6844	49.6139
31.7515	29.5938
20.835	17.9449
19.4311	92.9319
62.1662	45.9029
88.8974	13.5838
24.7322	43.3454
72.3197	70.6656
35.2519	12.3478
55.7176	23.31
51.8815	94.7233
87.4996	27.3995
31.8522	57.6098
68.3493	46.2386
23.4687	71.5201
8.6581	34.4707
80.9229	72.3594
6.55232	37.9009
38.9233	52.7299
78.0877	93.3378
3.40281	78.6493
62.328	64.6992
11.9999	16.953
74.5079	17.5848
95.9868	4.88907
45.0606	89.0591
2.18207	7.44346
76.5709	7.5045
47.1511	77.3797
34.3211	98.4222
20.8197	46.3118
3.57372	5.68865
68.7246	23.2795
11.9785	51.3504
45.0087	25.0496
91.7081	63.6189
65.8345	10.8371
79.4427	54.3474
