5	5	100
10	10	1
30	10	1
50	10	1
70	10	1
90	10	1
10	30	1
30	30	1
50	30	1
70	30	1
90	30	1
10	50	1
30	50	1
50	50	1
70	50	1
90	50	1
10	70	1
30	70	1
50	70	1
70	70	1
90	70	1
10	90	1
30	90	1
50	90	1
70	90	1
90	90	1
48.9853	12.8605
36.0393	3.66832
78.0908	62.7552
22.3121	72.573
43.2417	49.7604
11.0416	68.0074
64.6474	13.4831
6.48824	77.7093
17.8655	43.0891
95.4375	0.805689
50.1419	17.8381
14.3712	23.719
93.1211	27.4636
60.9302	78.515
92.5626	90.582
14.539	81.3471
80.6085	92.1262
79.9951	27.8451
64.0187	46.9893
93.5667	3.53404
34.8918	62.0777
58.8794	15.3661
6.5157	82.1436
11.7496	96.9176
95.5748	90.6125
11.185	96.646
90.0754	53.5813
51.4817	82.6624
50.5814	61.1072
10.303	40.6934
79.2993	25.7088
24.7627	41.7493
79.8578	62.5935
97.7111	79.5557
47.7981	40.0616
57.8234	38.4045
75.6981	90.3867
74.2027	70.1559
47.4624	94.2259
1.76092	35.8104
96.5056	10.5686
58.9984	8.98465
83.5292	2.9725
20.069	16.7791
21.2897	57.3992
25.956	8.51772
71.7185	33.1584
10.95	3.37535
76.2535	57.857
1.67241	40.5957
27.0272	81.6675
13.126	23.5267
45.3139	78.5119
26.5847	68.984
98.2849	12.6286
4.77309	35.844
93.1486	25.8705
68.4561	37.6385
3.5432	31.8369
55.9221	42.729
79.4702	83.3338
12.2501	6.40889
98.9227	11.9266
69.1671	35.9661
26.8227	62.2517
12.1036	8.35292
54.5824	77.9077
16.6997	5.30717
65.6362	54.8051
10.9714	38.3953
24.6681	77.1203
64.9068	66.3259
63.4632	4.07117
60.8325	44.4685
85.2596	41.026
28.8186	91.9736
42.2071	38.4014
9.7232	68.7887
57.9455	1.43742
71.6178	5.14237
63.448	7.88293
50.2426	45.8541
35.3252	11.3742
41.1695	27.0425
81.8476	28.9315
95.2483	77.5781
33.1553	60.6403
91.0184	0.311289
64.4063	26.249
79.0246	76.6839
83.7672	90.2127
20.9845	9.96735
77.4224	65.0502
76.9524	53.9628
54.5701	51.1368
51.5885	74.0623
30.6436	88.6258
79.5434	82.3634
97.7081	10.1382
2.32856	5.49638
